2017,Перово,69995.3071101272
2017,Печатники,75896.2938293112
2017,Покровское-Стрешнево,71910.1357536479
2017,поселение Внуковское,74639.2
2017,поселение Вороновское,56867.1
2017,поселение Воскресенское,39957.5
2017,поселение Десёновское,67145.9
2017,поселение Киевский,59207.9
2017,поселение Клёновское,23062.7
2017,поселение Кокошкино,82977.4
2017,поселение Краснопахорское,72661.5
2017,поселение Марушкинское,56318.6
2017,поселение Михайлово-Ярцевское,46914.3
2017,поселение Московский,105062.7
2017,"поселение ""Мосрентген""",50572.5
2017,поселение Новофёдоровское,48250.9
2017,поселение Первомайское,61172.4
2017,поселение Роговское,64140.1
2017,поселение Рязановское,95836.6
2017,поселение Сосенское,108689.8
2017,поселение Филимонковское,57685.0
2017,поселение Щаповское,47799.5
2017,Преображенское,106537.4
2017,Пресненский,134127.657058747
2017,Проспект Вернадского,118793.109513248
2017,Раменки,69449.3943394478
2017,Ростокино,85821.0728067479
2017,Рязанский,49138.3792280277
2017,Савёлки,63618.9
2017,Савёловский,104698.12957627
2017,Свиблово,75921.7141587123
2017,Северное Бутово,65923.7455690013
2017,Северное Измайлово,62670.3
2017,Северное Медведково,56690.7838983051
2017,Северное Тушино,67246.8962710861
2017,Северный,91959.1523895401
2017,Силино,52222.2
2017,Сокол,84335.7563032212
2017,Соколиная Гора,80232.1
2017,Сокольники,85692.2
2017,Солнцево,70394.4971850126
2017,Старое Крюково,89443.7
2017,Строгино,69838.0038665463
2017,Таганский,106915.016219278
2017,Тверской,104109.013288091
2017,Текстильщики,78963.7219463129
2017,Тёплый Стан,73448.0828788797
2017,Тимирязевский,97447.4891930836
2017,Тропарёво-Никулино,94605.7476421734
2017,Филёвский Парк,78630.0981957752
2017,Фили-Давыдково,95052.9513654564
2017,Хамовники,103553.416390452
2017,Ховрино,60976.265871862
2017,Хорошёво-Мнёвники,86439.4450127462
2017,Хорошёвский,101004.518398649
2017,Царицыно,73829.0065688833
2017,Черёмушки,141786.73853185
2017,Чертаново Северное,83402.9875496113
2017,Чертаново Центральное,60490.9575330254
2017,Чертаново Южное,70183.8923673226
2017,Щукино,83412.4816801272
2017,Южное Бутово,66002.7212050002
2017,Южное Медведково,60416.6223491563
2017,Южное Тушино,73835.0143262639
2017,Южнопортовый,79492.0231109739
2017,Якиманка,165957.91021216
2017,Ярославский,70761.8513323983
2017,Ясенево,67892.4049257515
